"","rodada","casa","placar","fora","ano"
"1229","9","VAS","1 x 0","FLA","2015"
"1230","9","INT","1 x 0","SAN","2015"
"1231","10","VAS","1 x 0","AVA","2015"
"1232","10","SPO","3 x 0","INT","2015"
"1233","10","PAL","2 x 0","CHA","2015"
"1234","10","ATL","2 x 0","COR","2015"
"1235","10","JOI","0 x 1","FLA","2015"
"1236","10","ATL","2 x 1","SAO","2015"
"1237","10","GRE","1 x 0","CRU","2015"
"1238","10","COR","2 x 0","PON","2015"
"1239","10","FIG","3 x 1","GOI","2015"
"1240","10","FLU","2 x 1","SAN","2015"
"1241","11","COR","0 x 0","JOI","2015"
"1242","11","CHA","1 x 0","VAS","2015"
"1243","11","CRU","2 x 0","ATL","2015"
"1244","11","AVA","2 x 2","SPO","2015"
"1245","11","SAO","0 x 0","FLU","2015"
"1246","11","SAN","1 x 3","GRE","2015"
"1247","11","GOI","0 x 0","COR","2015"
"1248","11","INT","1 x 3","ATL","2015"
"1249","11","FLA","1 x 2","FIG","2015"
"1250","11","PON","0 x 2","PAL","2015"
"1251","12","COR","0 x 0","PON","2015"
"1252","12","GOI","4 x 1","SAN","2015"
"1253","12","CHA","1 x 0","GRE","2015"
"1254","12","PAL","3 x 0","AVA","2015"
"1255","12","FIG","0 x 2","JOI","2015"
"1256","12","VAS","0 x 4","SAO","2015"
"1257","12","INT","1 x 2","FLA","2015"
"1258","12","ATL","2 x 1","SPO","2015"
"1259","12","COR","2 x 0","ATL","2015"
"1260","12","FLU","1 x 0","CRU","2015"
"1261","13","GRE","2 x 0","VAS","2015"
"1262","13","SAN","3 x 0","FIG","2015"
"1263","13","PON","0 x 2","ATL","2015"
"1264","13","SAO","3 x 1","COR","2015"
"1265","13","FLA","0 x 3","COR","2015"
"1266","13","CRU","1 x 0","GOI","2015"
"1267","13","ATL","1 x 2","FLU","2015"
"1268","13","JOI","0 x 2","INT","2015"
"1269","13","AVA","2 x 1","CHA","2015"
"1270","13","SPO","2 x 2","PAL","2015"
"1271","14","FLA","1 x 0","GRE","2015"
"1272","14","INT","2 x 1","GOI","2015"
"1273","14","COR","1 x 0","ATL","2015"
"1274","14","ATL","1 x 0","CHA","2015"
"1275","14","PAL","1 x 0","SAN","2015"
"1276","14","FLU","1 x 2","VAS","2015"
"1277","14","FIG","0 x 0","COR","2015"
"1278","14","SPO","2 x 0","SAO","2015"
"1279","14","CRU","1 x 1","AVA","2015"
"1280","14","JOI","1 x 1","PON","2015"
"1281","15","AVA","1 x 2","ATL","2015"
"1282","15","GRE","1 x 1","SPO","2015"
"1283","15","ATL","1 x 0","FIG","2015"
"1284","15","SAN","2 x 0","JOI","2015"
"1285","15","CHA","2 x 1","FLU","2015"
"1286","15","GOI","0 x 1","FLA","2015"
"1287","15","PON","0 x 0","INT","2015"
"1288","15","COR","1 x 1","COR","2015"
"1289","15","SAO","1 x 0","CRU","2015"
"1290","15","VAS","1 x 4","PAL","2015"
"1291","16","COR","3 x 0","VAS","2015"
"1292","16","ATL","3 x 1","SAO","2015"
"1293","16","FLU","1 x 0","GRE","2015"
"1294","16","PAL","0 x 1","ATL","2015"
"1295","16","COR","1 x 1","GOI","2015"
"1296","16","JOI","2 x 0","AVA","2015"
"1297","16","FLA","2 x 2","SAN","2015"
"1298","16","FIG","3 x 1","PON","2015"
"1299","16","INT","0 x 0","CHA","2015"
"1300","16","SPO","0 x 0","CRU","2015"
"1301","17","AVA","1 x 0","FLU","2015"
"1302","17","SAN","3 x 0","COR","2015"
"1303","17","ATL","1 x 1","SPO","2015"
"1304","17","VAS","0 x 0","JOI","2015"
"1305","17","GOI","0 x 0","ATL","2015"
"1306","17","CRU","2 x 1","PAL","2015"
"1307","17","PON","1 x 0","FLA","2015"
"1308","17","SAO","1 x 1","COR","2015"
"1309","17","CHA","2 x 2","FIG","2015"
"1310","17","GRE","5 x 0","INT","2015"
"1311","18","FLA","3 x 2","ATL","2015"
"1312","18","COR","2 x 1","PAL","2015"
"1313","18","GOI","0 x 0","CHA","2015"
"1314","18","SAN","1 x 0","VAS","2015"
"1315","18","COR","4 x 3","SPO","2015"
"1316","18","INT","1 x 0","FLU","2015"
"1317","18","FIG","0 x 2","SAO","2015"
"1318","18","PON","2 x 0","AVA","2015"
"1319","18","JOI","3 x 0","CRU","2015"
"1320","18","ATL","0 x 2","GRE","2015"
"1321","19","VAS","0 x 1","COR","2015"
"1322","19","ATL","0 x 0","SAN","2015"
"1323","19","SAO","0 x 3","GOI","2015"
"1324","19","PAL","4 x 2","FLA","2015"
"1325","19","FLU","2 x 1","FIG","2015"
"1326","19","CRU","0 x 0","INT","2015"
"1327","19","AVA","1 x 2","COR","2015"
"1328","19","SPO","1 x 1","PON","2015"
"1329","19","GRE","2 x 1","JOI","2015"
"1330","19","CHA","2 x 1","ATL","2015"
"1331","20","GOI","3 x 0","VAS","2015"
"1332","20","SAN","5 x 2","AVA","2015"
"1333","20","FIG","2 x 1","SPO","2015"
"1334","20","PON","0 x 0","GRE","2015"
"1335","20","COR","1 x 0","CHA","2015"
"1336","20","COR","3 x 0","CRU","2015"
"1337","20","JOI","2 x 1","FLU","2015"
"1338","20","INT","2 x 0","ATL","2015"
"1339","20","FLA","2 x 1","SAO","2015"
"1340","20","ATL","2 x 1","PAL","2015"
"1341","21","VAS","0 x 1","FIG","2015"
"1342","21","SAO","3 x 0","PON","2015"
"1343","21","AVA","3 x 0","INT","2015"
"1344","21","GRE","0 x 0","COR","2015"
"1345","21","PAL","3 x 2","JOI","2015"
"1346","21","CHA","1 x 3","COR","2015"
"1347","21","FLU","1 x 2","ATL","2015"
"1348","21","SPO","0 x 1","FLA","2015"
"1349","21","CRU","0 x 1","SAN","2015"
"1350","21","ATL","3 x 0","GOI","2015"
"1351","22","PON","1 x 2","CRU","2015"
"1352","22","INT","6 x 0","VAS","2015"
"1353","22","JOI","0 x 0","SAO","2015"
"1354","22","FLA","3 x 0","AVA","2015"
"1355","22","ATL","0 x 1","ATL","2015"
"1356","22","COR","0 x 0","SPO","2015"
"1357","22","GOI","1 x 0","PAL","2015"
"1358","22","COR","2 x 0","FLU","2015"
"1359","22","SAN","3 x 1","CHA","2015"
"1360","22","FIG","0 x 2","GRE","2015"
"1361","23","SAO","2 x 0","INT","2015"
"1362","23","VAS","1 x 2","ATL","2015"
"1363","23","ATL","0 x 0","JOI","2015"
"1364","23","CRU","5 x 1","FIG","2015"
"1365","23","CHA","0 x 0","PON","2015"
"1366","23","AVA","0 x 2","COR","2015"
"1367","23","FLU","1 x 3","FLA","2015"
"1368","23","GRE","2 x 1","GOI","2015"
"1369","23","PAL","3 x 3","COR","2015"
"1370","23","SPO","1 x 1","SAN","2015"
"1371","24","INT","1 x 0","PAL","2015"
"1372","24","ATL","2 x 0","AVA","2015"
"1373","24","PON","0 x 1","VAS","2015"
"1374","24","FIG","1 x 1","ATL","2015"
"1375","24","COR","1 x 1","GRE","2015"
"1376","24","SAN","3 x 0","SAO","2015"
"1377","24","COR","1 x 1","FLU","2015"
"1378","24","GOI","1 x 0","SPO","2015"
"1379","24","FLA","2 x 0","CRU","2015"
"1380","24","JOI","0 x 0","CHA","2015"
"1381","25","COR","0 x 1","INT","2015"
"1382","25","PAL","2 x 0","FIG","2015"
"1383","25","COR","3 x 0","JOI","2015"
"1384","25","PON","3 x 1","SAN","2015"
"1385","25","VAS","2 x 0","ATL","2015"
"1386","25","GRE","1 x 2","SAO","2015"
"1387","25","CRU","1 x 1","ATL","2015"
"1388","25","CHA","1 x 3","FLA","2015"
"1389","25","SPO","1 x 0","FLU","2015"
"1390","25","AVA","2 x 1","GOI","2015"
"1391","26","FLU","1 x 4","PAL","2015"
"1392","26","JOI","1 x 1","SPO","2015"
"1393","26","GOI","1 x 2","PON","2015"
"1394","26","FIG","0 x 1","AVA","2015"
"1395","26","ATL","1 x 2","GRE","2015"
"1396","26","SAN","4 x 0","ATL","2015"
"1397","26","INT","2 x 1","COR","2015"
"1398","26","CRU","2 x 2","VAS","2015"
"1399","26","SAO","0 x 0","CHA","2015"
"1400","26","FLA","0 x 2","COR","2015"
"1401","27","INT","1 x 1","FIG","2015"
"1402","27","PAL","3 x 2","GRE","2015"
"1403","27","PON","3 x 1","FLU","2015"
"1404","27","COR","2 x 0","SAN","2015"
"1405","27","GOI","3 x 0","JOI","2015"
"1406","27","VAS","2 x 1","SPO","2015"
"1407","27","ATL","4 x 1","FLA","2015"
"1408","27","AVA","2 x 1","SAO","2015"
"1409","27","COR","2 x 0","ATL","2015"
"1410","27","CHA","0 x 2","CRU","2015"
"1411","28","FLU","2 x 0","GOI","2015"
"1412","28","GRE","3 x 1","AVA","2015"
"1413","28","ATL","1 x 2","PON","2015"
"1414","28","SAN","3 x 1","INT","2015"
"1415","28","SAO","1 x 1","PAL","2015"
"1416","28","FLA","1 x 2","VAS","2015"
"1417","28","FIG","1 x 3","COR","2015"
"1418","28","JOI","2 x 2","ATL","2015"
"1419","28","SPO","3 x 0","CHA","2015"
"1420","28","CRU","2 x 0","COR","2015"
"1421","29","COR","0 x 3","ATL","2015"
"1422","29","INT","2 x 1","SPO","2015"
"1423","29","SAO","1 x 0","ATL","2015"
"1424","29","AVA","1 x 1","VAS","2015"
"1425","29","FLA","2 x 0","JOI","2015"
"1426","29","GOI","2 x 3","FIG","2015"
"1427","29","SAN","3 x 1","FLU","2015"
"1428","29","CRU","0 x 0","GRE","2015"
"1429","29","PON","2 x 2","COR","2015"
"1430","29","CHA","5 x 1","PAL","2015"
"1431","30","SPO","3 x 0","AVA","2015"
"1432","30","ATL","2 x 1","INT","2015"
"1433","30","PAL","0 x 1","PON","2015"
"1434","30","JOI","3 x 1","COR","2015"
"1435","30","FIG","3 x 0","FLA","2015"
"1436","30","ATL","2 x 2","CRU","2015"
"1437","30","FLU","2 x 0","SAO","2015"
"1438","30","VAS","1 x 1","CHA","2015"
"1439","30","COR","3 x 0","GOI","2015"
"1440","30","GRE","1 x 0","SAN","2015"
"1441","31","AVA","1 x 3","PAL","2015"
"1442","31","JOI","1 x 0","FIG","2015"
"1443","31","PON","3 x 0","COR","2015"
"1444","31","CRU","2 x 0","FLU","2015"
"1445","31","FLA","0 x 1","INT","2015"
"1446","31","ATL","1 x 4","COR","2015"
"1447","31","SAO","2 x 2","VAS","2015"
"1448","31","SAN","3 x 1","GOI","2015"
"1449","31","GRE","2 x 3","CHA","2015"
"1450","31","SPO","4 x 1","ATL","2015"
"1451","32","FLU","0 x 1","ATL","2015"
"1452","32","FIG","0 x 0","SAN","2015"
"1453","32","INT","1 x 0","JOI","2015"
"1454","32","PAL","0 x 2","SPO","2015"
"1455","32","COR","1 x 0","FLA","2015"
"1456","32","VAS","0 x 0","GRE","2015"
"1457","32","COR","1 x 2","SAO","2015"
"1458","32","CHA","0 x 0","AVA","2015"
"1459","32","GOI","0 x 1","CRU","2015"
"1460","32","ATL","2 x 1","PON","2015"
"1461","33","SAO","3 x 0","SPO","2015"
"1462","33","PON","1 x 0","JOI","2015"
"1463","33","AVA","1 x 1","CRU","2015"
"1464","33","COR","1 x 1","FIG","2015"
"1465","33","GRE","2 x 0","FLA","2015"
"1466","33","ATL","0 x 3","COR","2015"
"1467","33","SAN","2 x 1","PAL","2015"
"1468","33","CHA","0 x 0","ATL","2015"
"1469","33","VAS","0 x 1","FLU","2015"
"1470","33","GOI","2 x 1","INT","2015"
"1471","34","INT","1 x 0","PON","2015"
"1472","34","COR","2 x 1","COR","2015"
"1473","34","ATL","2 x 1","AVA","2015"
"1474","34","FLU","2 x 3","CHA","2015"
"1475","34","PAL","0 x 2","VAS","2015"
"1476","34","FLA","4 x 1","GOI","2015"
"1477","34","CRU","2 x 1","SAO","2015"
"1478","34","FIG","0 x 1","ATL","2015"
"1479","34","JOI","0 x 0","SAN","2015"
"1480","34","SPO","1 x 0","GRE","2015"
"1481","35","CRU","3 x 0","SPO","2015"
"1482","35","GOI","1 x 3","COR","2015"
"1483","35","ATL","3 x 3","PAL","2015"
"1484","35","PON","0 x 1","FIG","2015"
"1485","35","AVA","2 x 1","JOI","2015"
"1486","35","GRE","1 x 0","FLU","2015"
"1487","35","CHA","1 x 0","INT","2015"
"1488","35","VAS","1 x 1","COR","2015"
"1489","35","SAO","4 x 2","ATL","2015"
"1490","35","SAN","0 x 0","FLA","2015"
"1491","36","PAL","1 x 1","CRU","2015"
"1492","36","JOI","1 x 2","VAS","2015"
"1493","36","COR","6 x 1","SAO","2015"
"1494","36","INT","1 x 0","GRE","2015"
"1495","36","ATL","2 x 2","GOI","2015"
"1496","36","FIG","0 x 0","CHA","2015"
"1497","36","FLA","1 x 1","PON","2015"
"1498","36","COR","1 x 0","SAN","2015"
"1499","36","SPO","0 x 0","ATL","2015"
"1500","36","FLU","3 x 1","AVA","2015"
"1501","37","SAO","3 x 2","FIG","2015"
"1502","37","FLU","1 x 1","INT","2015"
"1503","37","AVA","1 x 0","PON","2015"
"1504","37","SPO","2 x 0","COR","2015"
"1505","37","GRE","2 x 1","ATL","2015"
"1506","37","CRU","3 x 0","JOI","2015"
"1507","37","VAS","1 x 0","SAN","2015"
"1508","37","PAL","0 x 2","COR","2015"
"1509","37","CHA","1 x 3","GOI","2015"
"1510","37","ATL","3 x 0","FLA","2015"
"1511","38","COR","1 x 1","AVA","2015"
"1512","38","SAN","5 x 1","ATL","2015"
"1513","38","PON","0 x 1","SPO","2015"
"1514","38","FLA","1 x 2","PAL","2015"
"1515","38","INT","2 x 0","CRU","2015"
"1516","38","ATL","3 x 0","CHA","2015"
"1517","38","FIG","1 x 0","FLU","2015"
"1518","38","COR","0 x 0","VAS","2015"
"1519","38","GOI","0 x 1","SAO","2015"
"1520","38","JOI","0 x 2","GRE","2015"
"1521","1","PAL","4 x 0","ATL","2016"
"1522","1","FLA","1 x 0","SPO","2016"
"1523","1","ATL","1 x 0","SAN","2016"
"1524","1","COR","1 x 0","CRU","2016"
"1525","1","BOT","0 x 1","SAO","2016"
"1526","1","SAN","4 x 1","VIT","2016"
"1527","1","COR","0 x 0","GRE","2016"
"1528","1","FIG","0 x 0","PON","2016"
"1529","1","AME","0 x 1","FLU","2016"
"1530","1","INT","0 x 0","CHA","2016"
"1531","2","PON","2 x 1","PAL","2016"
"1532","2","FLU","2 x 2","SAN","2016"
"1533","2","CRU","2 x 2","FIG","2016"
"1534","2","ATL","1 x 1","ATL","2016"
"1535","2","SAN","2 x 1","COR","2016"
"1536","2","CHA","3 x 1","AME","2016"
"1537","2","SAO","1 x 2","INT","2016"
"1538","2","GRE","1 x 0","FLA","2016"
"1539","2","VIT","3 x 2","COR","2016"
"1540","2","SPO","1 x 1","BOT","2016"
"1541","3","BOT","2 x 1","ATL","2016"
"1542","3","FIG","2 x 2","SAN","2016"
"1543","3","FLA","2 x 2","CHA","2016"
"1544","3","AME","1 x 1","VIT","2016"
"1545","3","COR","1 x 1","SAO","2016"
"1546","3","SAN","4 x 1","CRU","2016"
"1547","3","PAL","2 x 0","FLU","2016"
"1548","3","COR","3 x 0","PON","2016"
"1549","3","INT","1 x 0","SPO","2016"
"1550","3","ATL","0 x 3","GRE","2016"
"1551","4","CRU","1 x 1","AME","2016"
"1552","4","ATL","2 x 1","FIG","2016"
"1553","4","CHA","1 x 1","SAN","2016"
"1554","4","PON","1 x 2","FLA","2016"
"1555","4","SPO","0 x 2","COR","2016"
"1556","4","SAO","1 x 0","PAL","2016"
"1557","4","FLU","1 x 0","BOT","2016"
"1558","4","VIT","1 x 1","ATL","2016"
"1559","4","GRE","2 x 0","COR","2016"
"1560","4","SAN","0 x 1","INT","2016"
"1561","5","INT","1 x 0","ATL","2016"
"1562","5","COR","3 x 4","CHA","2016"
"1563","5","SAN","0 x 1","SPO","2016"
"1564","5","COR","1 x 0","SAN","2016"
"1565","5","BOT","0 x 1","CRU","2016"
"1566","5","FIG","1 x 0","SAO","2016"
"1567","5","ATL","1 x 1","FLU","2016"
"1568","5","AME","1 x 2","PON","2016"
"1569","5","FLA","1 x 0","VIT","2016"
"1570","5","PAL","4 x 3","GRE","2016"
"1571","6","ATL","1 x 0","SAN","2016"
"1572","6","CHA","0 x 0","FLU","2016"
"1573","6","COR","2 x 1","COR","2016"
"1574","6","AME","1 x 0","FIG","2016"
"1575","6","SAN","3 x 0","BOT","2016"
"1576","6","FLA","1 x 2","PAL","2016"
"1577","6","VIT","1 x 0","INT","2016"
"1578","6","SPO","4 x 4","ATL","2016"
"1579","6","GRE","1 x 0","PON","2016"
"1580","6","CRU","0 x 1","SAO","2016"
"1581","7","INT","3 x 1","AME","2016"
"1582","7","PON","2 x 1","CHA","2016"
"1583","7","FLU","1 x 1","GRE","2016"
"1584","7","SAO","1 x 2","ATL","2016"
"1585","7","COR","3 x 2","SPO","2016"
"1586","7","BOT","1 x 1","VIT","2016"
"1587","7","FIG","1 x 0","FLA","2016"
"1588","7","ATL","2 x 3","CRU","2016"
"1589","7","PAL","1 x 0","COR","2016"
"1590","7","SAN","0 x 2","SAN","2016"
"1591","8","CHA","3 x 3","GRE","2016"
"1592","8","PON","3 x 2","ATL","2016"
"1593","8","SAO","2 x 0","VIT","2016"
"1594","8","SAN","2 x 0","SPO","2016"
"1595","8","SAN","1 x 0","FIG","2016"
"1596","8","BOT","3 x 1","AME","2016"
"1597","8","CRU","0 x 1","FLA","2016"
"1598","8","COR","2 x 2","PAL","2016"
"1599","8","INT","2 x 0","ATL","2016"
"1600","8","FLU","1 x 0","COR","2016"
"1601","9","PAL","3 x 1","SAN","2016"
"1602","9","ATL","1 x 0","SAN","2016"
"1603","9","AME","2 x 1","COR","2016"
"1604","9","VIT","1 x 2","CHA","2016"
"1605","9","ATL","3 x 0","PON","2016"
"1606","9","COR","3 x 1","BOT","2016"
"1607","9","FLA","2 x 2","SAO","2016"
"1608","9","FIG","3 x 2","INT","2016"
"1609","9","SPO","2 x 1","FLU","2016"
"1610","9","GRE","2 x 0","CRU","2016"
"1611","10","PAL","2 x 0","AME","2016"
"1612","10","CHA","0 x 0","ATL","2016"
"1613","10","PON","0 x 4","CRU","2016"
"1614","10","BOT","0 x 0","FIG","2016"
"1615","10","SAN","0 x 1","FLA","2016"
"1616","10","FLU","2 x 4","SAN","2016"
"1617","10","ATL","2 x 1","COR","2016"
"1618","10","GRE","1 x 2","VIT","2016"
"1619","10","SAO","0 x 0","SPO","2016"
"1620","10","COR","1 x 1","INT","2016"
"1621","11","CRU","2 x 1","PAL","2016"
"1622","11","COR","2 x 1","SAN","2016"
"1623","11","AME","0 x 1","ATL","2016"
"1624","11","VIT","1 x 1","PON","2016"
"1625","11","FLA","1 x 2","FLU","2016"
"1626","11","SAN","3 x 0","SAO","2016"
"1627","11","INT","2 x 3","BOT","2016"
"1628","11","ATL","2 x 0","GRE","2016"
"1629","11","SPO","5 x 1","CHA","2016"
"1630","11","FIG","0 x 0","COR","2016"
"1631","12","VIT","3 x 2","SPO","2016"
"1632","12","GRE","3 x 2","SAN","2016"
"1633","12","FLA","1 x 0","INT","2016"
"1634","12","CHA","3 x 2","CRU","2016"
"1635","12","COR","1 x 0","ATL","2016"
"1636","12","SAO","2 x 1","FLU","2016"
"1637","12","AME","0 x 2","COR","2016"
"1638","12","SAN","0 x 3","PON","2016"
"1639","12","PAL","4 x 0","FIG","2016"
"1640","12","ATL","5 x 3","BOT","2016"
"1641","13","FLU","0 x 0","COR","2016"
"1642","13","ATL","1 x 0","AME","2016"
"1643","13","CRU","2 x 2","VIT","2016"
"1644","13","INT","0 x 1","GRE","2016"
"1645","13","SAN","3 x 0","CHA","2016"
"1646","13","BOT","2 x 1","SAN","2016"
"1647","13","COR","4 x 0","FLA","2016"
"1648","13","PON","1 x 0","SAO","2016"
"1649","13","FIG","1 x 1","ATL","2016"
"1650","13","SPO","1 x 3","PAL","2016"
"1651","14","COR","0 x 0","BOT","2016"
"1652","14","CHA","0 x 2","COR","2016"
"1653","14","PON","2 x 1","SPO","2016"
"1654","14","FLA","2 x 0","ATL","2016"
"1655","14","GRE","2 x 1","FIG","2016"
"1656","14","SAO","3 x 0","AME","2016"
"1657","14","SAN","1 x 0","INT","2016"
"1658","14","VIT","0 x 0","FLU","2016"
"1659","14","CRU","0 x 3","ATL","2016"
"1660","14","PAL","1 x 1","SAN","2016"
"1661","15","BOT","3 x 3","FLA","2016"
"1662","15","SAN","3 x 1","PON","2016"
"1663","15","AME","0 x 3","SAN","2016"
"1664","15","FLU","2 x 0","CRU","2016"
"1665","15","INT","0 x 1","PAL","2016"
"1666","15","COR","1 x 1","SAO","2016"
"1667","15","ATL","1 x 1","VIT","2016"
"1668","15","FIG","1 x 1","CHA","2016"
"1669","15","SPO","4 x 2","GRE","2016"
"1670","15","ATL","2 x 1","COR","2016"
"1671","16","COR","1 x 1","FIG","2016"
"1672","16","SAN","0 x 1","COR","2016"
"1673","16","PAL","0 x 1","ATL","2016"
"1674","16","PON","2 x 2","INT","2016"
"1675","16","CHA","2 x 1","BOT","2016"
"1676","16","ATL","1 x 0","FLU","2016"
"1677","16","GRE","1 x 0","SAO","2016"
"1678","16","CRU","1 x 2","SPO","2016"
"1679","16","VIT","2 x 3","SAN","2016"
"1680","16","FLA","2 x 1","AME","2016"
"1681","17","FIG","1 x 0","VIT","2016"
"1682","17","SPO","2 x 0","ATL","2016"
"1683","17","ATL","3 x 0","SAN","2016"
"1684","17","FLU","3 x 0","PON","2016"
"1685","17","SAO","2 x 2","CHA","2016"
"1686","17","SAN","2 x 0","CRU","2016"
"1687","17","INT","0 x 1","COR","2016"
"1688","17","COR","0 x 2","FLA","2016"
"1689","17","BOT","3 x 1","PAL","2016"
"1690","17","AME","0 x 0","GRE","2016"
"1691","18","VIT","3 x 1","COR","2016"
"1692","18","SPO","1 x 1","AME","2016"
"1693","18","SAN","0 x 0","FLA","2016"
"1694","18","ATL","2 x 0","COR","2016"
"1695","18","PON","2 x 0","BOT","2016"
"1696","18","SAO","1 x 2","ATL","2016"
"1697","18","GRE","0 x 0","SAN","2016"
"1698","18","CRU","4 x 2","INT","2016"
"1699","18","CHA","1 x 1","PAL","2016"
"1700","18","FLU","3 x 2","FIG","2016"
"1701","19","FLA","1 x 0","ATL","2016"
"1702","19","AME","1 x 0","SAN","2016"
"1703","19","PAL","2 x 1","VIT","2016"
"1704","19","COR","3 x 1","PON","2016"
"1705","19","INT","2 x 2","FLU","2016"
"1706","19","SAN","1 x 2","SAO","2016"
"1707","19","FIG","1 x 1","SPO","2016"
"1708","19","ATL","3 x 1","CHA","2016"
"1709","19","COR","1 x 1","CRU","2016"
"1710","19","BOT","2 x 1","GRE","2016"
"1711","20","SPO","1 x 0","FLA","2016"
"1712","20","PON","2 x 0","FIG","2016"
"1713","20","GRE","3 x 0","COR","2016"
"1714","20","FLU","1 x 0","AME","2016"
"1715","20","CRU","2 x 2","COR","2016"
"1716","20","SAN","3 x 0","ATL","2016"
"1717","20","VIT","2 x 2","SAN","2016"
"1718","20","SAO","0 x 1","BOT","2016"
"1719","20","ATL","0 x 1","PAL","2016"
"1720","20","CHA","1 x 0","INT","2016"
"1721","21","AME","1 x 2","CHA","2016"
"1722","21","BOT","3 x 0","SPO","2016"
"1723","21","ATL","1 x 0","ATL","2016"
"1724","21","FLA","2 x 1","GRE","2016"
"1725","21","SAN","0 x 1","FLU","2016"
"1726","21","INT","1 x 1","SAO","2016"
"1727","21","PAL","2 x 2","PON","2016"
"1728","21","COR","2 x 1","SAN","2016"
"1729","21","FIG","1 x 2","CRU","2016"
"1730","21","COR","2 x 1","VIT","2016"
"1731","22","PON","2 x 0","COR","2016"
"1732","22","CRU","2 x 0","SAN","2016"
"1733","22","SAN","0 x 1","FIG","2016"
"1734","22","GRE","1 x 1","ATL","2016"
"1735","22","CHA","1 x 3","FLA","2016"
"1736","22","FLU","0 x 2","PAL","2016"
"1737","22","SAO","0 x 0","COR","2016"
"1738","22","VIT","2 x 1","AME","2016"
"1739","22","SPO","1 x 1","INT","2016"
"1740","22","ATL","1 x 0","BOT","2016"
"1741","23","BOT","1 x 0","FLU","2016"
"1742","23","FIG","1 x 0","ATL","2016"
"1743","23","SAN","2 x 2","CHA","2016"
"1744","23","ATL","2 x 1","VIT","2016"
"1745","23","FLA","2 x 1","PON","2016"
"1746","23","PAL","2 x 1","SAO","2016"
"1747","23","COR","4 x 0","GRE","2016"
"1748","23","COR","3 x 0","SPO","2016"
"1749","23","INT","2 x 1","SAN","2016"
"1750","23","AME","0 x 2","CRU","2016"
"1751","24","VIT","1 x 2","FLA","2016"
"1752","24","SAO","3 x 1","FIG","2016"
"1753","24","CHA","1 x 0","COR","2016"
"1754","24","SAN","2 x 1","COR","2016"
"1755","24","CRU","0 x 2","BOT","2016"
"1756","24","ATL","2 x 1","INT","2016"
"1757","24","SPO","5 x 3","SAN","2016"
"1758","24","GRE","0 x 0","PAL","2016"
"1759","24","PON","1 x 1","AME","2016"
"1760","24","FLU","4 x 2","ATL","2016"
"1761","25","FIG","2 x 2","AME","2016"
"1762","25","BOT","0 x 1","SAN","2016"
"1763","25","SAN","1 x 0","ATL","2016"
"1764","25","PON","3 x 0","GRE","2016"
"1765","25","PAL","1 x 1","FLA","2016"
"1766","25","COR","1 x 1","COR","2016"
"1767","25","FLU","1 x 2","CHA","2016"
"1768","25","ATL","1 x 0","SPO","2016"
"1769","25","INT","0 x 1","VIT","2016"
"1770","25","SAO","1 x 0","CRU","2016"
"1771","26","COR","0 x 2","PAL","2016"
"1772","26","FLA","2 x 0","FIG","2016"
"1773","26","SPO","0 x 1","COR","2016"
"1774","26","CHA","2 x 2","PON","2016"
"1775","26","CRU","1 x 1","ATL","2016"
"1776","26","GRE","0 x 1","FLU","2016"
"1777","26","ATL","1 x 0","SAO","2016"
"1778","26","SAN","3 x 2","SAN","2016"
"1779","26","VIT","0 x 1","BOT","2016"
"1780","26","AME","1 x 0","INT","2016"
"1781","27","PAL","2 x 1","COR","2016"
"1782","27","SPO","1 x 0","SAN","2016"
"1783","27","AME","1 x 0","BOT","2016"
"1784","27","ATL","3 x 0","PON","2016"
"1785","27","FIG","3 x 1","SAN","2016"
"1786","27","COR","0 x 1","FLU","2016"
"1787","27","FLA","2 x 1","CRU","2016"
"1788","27","GRE","1 x 0","CHA","2016"
"1789","27","VIT","2 x 0","SAO","2016"
"1790","27","ATL","3 x 1","INT","2016"
"1791","28","FLU","3 x 1","SPO","2016"
"1792","28","SAN","2 x 0","ATL","2016"
"1793","28","SAO","0 x 0","FLA","2016"
"1794","28","CHA","1 x 4","VIT","2016"
"1795","28","BOT","2 x 0","COR","2016"
"1796","28","PON","1 x 2","ATL","2016"
"1797","28","CRU","1 x 0","GRE","2016"
"1798","28","INT","1 x 0","FIG","2016"
"1799","28","SAN","2 x 3","PAL","2016"
"1800","28","COR","3 x 0","AME","2016"
"1801","29","ATL","3 x 1","CHA","2016"
"1802","29","VIT","0 x 1","GRE","2016"
"1803","29","SAN","2 x 1","FLU","2016"
"1804","29","COR","0 x 0","ATL","2016"
"1805","29","SPO","1 x 1","SAO","2016"
"1806","29","INT","1 x 0","COR","2016"
"1807","29","CRU","2 x 0","PON","2016"
"1808","29","AME","0 x 2","PAL","2016"
"1809","29","FLA","3 x 0","SAN","2016"
"1810","29","FIG","0 x 1","BOT","2016"
"1811","30","CHA","3 x 0","SPO","2016"
"1812","30","COR","0 x 0","FIG","2016"
"1813","30","BOT","1 x 0","INT","2016"
"1814","30","SAN","2 x 4","COR","2016"
"1815","30","ATL","3 x 0","AME","2016"
"1816","30","PAL","0 x 0","CRU","2016"
"1817","30","PON","2 x 0","VIT","2016"
"1818","30","SAO","0 x 1","SAN","2016"
"1819","30","GRE","1 x 0","ATL","2016"
"1820","30","FLU","1 x 2","FLA","2016"
"1821","31","BOT","3 x 2","ATL","2016"
